,date,days,fishname,fishnum,fishnum-avg,fishsize,people,temp
1341,2019-04-22,,イシモチ,7,0.02287581699346405,24～28 cm,306,16
1342,2019-04-22,,イワシ,21,0.06862745098039216,8～10 cm,306,16
1343,2019-04-22,,ウミタナゴ,7,0.02287581699346405,18～21 cm,306,16
1344,2019-04-22,,カサゴ,12,0.0392156862745098,15～19 cm,306,16
1345,2019-04-22,,クロダイ,12,0.0392156862745098,40～43 cm,306,16
1346,2019-04-22,,コノシロ,12,0.0392156862745098,20～30 cm,306,16
1347,2019-04-22,,サクラマス,1,0.0032679738562091504,34  cm,306,16
1348,2019-04-22,,シリヤケイカ,19,0.06209150326797386,None,306,16
1349,2019-04-22,,シロギス,79,0.2581699346405229,12～20 cm,306,16
1350,2019-04-22,,スズキ,1,0.0032679738562091504,62  cm,306,16
1351,2019-04-22,,フッコ,6,0.0196078431372549,40～58 cm,306,16
1352,2019-04-22,,セイゴ,158,0.5163398692810458,25～30 cm,306,16
1353,2019-04-22,,タコ,2,0.006535947712418301,None,306,16
1354,2019-04-22,,ハゼ,4,0.013071895424836602,8～22 cm,306,16
1355,2019-04-22,,フグ,9,0.029411764705882353,15～37 cm,306,16
1356,2019-04-22,,メゴチ,2,0.006535947712418301,8～10 cm,306,16
1357,2019-04-22,,メジナ,1,0.0032679738562091504,28  cm,306,16
1358,2019-04-22,,メバル,4,0.013071895424836602,17～20 cm,306,16
1359,2019-04-21,,アジ,95,0.09885535900104059,15～22 cm,961,16
1360,2019-04-21,,アナゴ,7,0.007284079084287201,20～70 cm,961,16
1361,2019-04-21,,イイダコ,3,0.003121748178980229,None,961,16
1362,2019-04-21,,イシモチ,8,0.008324661810613945,25～28 cm,961,16
1363,2019-04-21,,イワシ,40,0.04162330905306972,6～10 cm,961,16
1364,2019-04-21,,ウミタナゴ,20,0.02081165452653486,20～22 cm,961,16
1365,2019-04-21,,カサゴ,27,0.02809573361082206,15～20 cm,961,16
1366,2019-04-21,,カレイ,6,0.006243496357960458,28～39 cm,961,16
1367,2019-04-21,,カワハギ,1,0.001040582726326743,20  cm,961,16
1368,2019-04-21,,クロダイ,3,0.003121748178980229,25～48 cm,961,16
1369,2019-04-21,,カタボシイワシ,1,0.001040582726326743,27  cm,961,16
1370,2019-04-21,,ギンポ,2,0.002081165452653486,12～20 cm,961,16
1371,2019-04-21,,コノシロ,45,0.046826222684703434,20～30 cm,961,16
1372,2019-04-21,,サバ,3,0.003121748178980229,30～31 cm,961,16
1373,2019-04-21,,シロギス,114,0.1186264308012487,13～22 cm,961,16
1374,2019-04-21,,フッコ,2,0.002081165452653486,40～54 cm,961,16
1375,2019-04-21,,セイゴ,69,0.07180020811654526,20～35 cm,961,16
1376,2019-04-21,,ハゼ,9,0.009365244536940686,7～12 cm,961,16
1377,2019-04-21,,フグ,18,0.018730489073881373,25～36 cm,961,16
1378,2019-04-21,,ボラ,1,0.001040582726326743,40  cm,961,16
1379,2019-04-21,,メゴチ,7,0.007284079084287201,5～8 cm,961,16
1380,2019-04-21,,メジナ,1,0.001040582726326743,25  cm,961,16
1381,2019-04-21,,メバル,1,0.001040582726326743,15  cm,961,16
1382,2019-04-21,,マダイ,1,0.001040582726326743,30  cm,961,16
1383,2019-04-20,,アジ,359,0.4748677248677249,15～28 cm,756,16
1384,2019-04-20,,アナゴ,5,0.006613756613756613,20～40 cm,756,16
1385,2019-04-20,,イイダコ,10,0.013227513227513227,None,756,16
1386,2019-04-20,,イシモチ,19,0.02513227513227513,20～28 cm,756,16
1387,2019-04-20,,イワシ,74,0.09788359788359788,8～13 cm,756,16
1388,2019-04-20,,ウミタナゴ,12,0.015873015873015872,18～26 cm,756,16
1389,2019-04-20,,カサゴ,37,0.04894179894179894,15～20 cm,756,16
1390,2019-04-20,,カレイ,10,0.013227513227513227,20～35 cm,756,16
1391,2019-04-20,,クロダイ,3,0.003968253968253968,29～45 cm,756,16
1392,2019-04-20,,コノシロ,25,0.03306878306878307,20～30 cm,756,16
1393,2019-04-20,,サバ,1,0.0013227513227513227,30  cm,756,16
1394,2019-04-20,,シリヤケイカ,3,0.003968253968253968,None,756,16
1395,2019-04-20,,シロギス,122,0.16137566137566137,12～22 cm,756,16
1396,2019-04-20,,フッコ,4,0.005291005291005291,40～50 cm,756,16
1397,2019-04-20,,セイゴ,90,0.11904761904761904,25～36 cm,756,16
1398,2019-04-20,,タコ,3,0.003968253968253968,None,756,16
1399,2019-04-20,,ハゼ,10,0.013227513227513227,8～10 cm,756,16
1400,2019-04-20,,フグ,21,0.027777777777777776,20～30 cm,756,16
1401,2019-04-20,,メゴチ,5,0.006613756613756613,8～10 cm,756,16
1402,2019-04-20,,メジナ,1,0.0013227513227513227,31  cm,756,16
1403,2019-04-20,,メバル,31,0.041005291005291,15～24 cm,756,16
1404,2019-04-20,,ドンコ,1,0.0013227513227513227,25  cm,756,16
1405,2019-04-19,,アジ,92,0.3205574912891986,15～18 cm,287,15
1406,2019-04-19,,アナゴ,5,0.017421602787456445,20～50 cm,287,15
1407,2019-04-19,,イイダコ,3,0.010452961672473868,None,287,15
1408,2019-04-19,,イシモチ,12,0.041811846689895474,23～28 cm,287,15
1409,2019-04-19,,イワシ,36,0.1254355400696864,9～13 cm,287,15
1410,2019-04-19,,ウミタナゴ,13,0.04529616724738676,22～28 cm,287,15
1411,2019-04-19,,カサゴ,7,0.024390243902439025,15～16 cm,287,15
1412,2019-04-19,,カレイ,1,0.003484320557491289,30  cm,287,15
1413,2019-04-19,,コノシロ,15,0.05226480836236934,20～30 cm,287,15
1414,2019-04-19,,シリヤケイカ,1,0.003484320557491289,None,287,15
1415,2019-04-19,,シロギス,77,0.2682926829268293,10～24 cm,287,15
1416,2019-04-19,,フッコ,4,0.013937282229965157,40～50 cm,287,15
1417,2019-04-19,,セイゴ,78,0.27177700348432055,25～30 cm,287,15
1418,2019-04-19,,タコ,6,0.020905923344947737,None,287,15
1419,2019-04-19,,ハゼ,6,0.020905923344947737,8～10 cm,287,15
1420,2019-04-19,,フグ,9,0.0313588850174216,20～25 cm,287,15
1421,2019-04-19,,メゴチ,6,0.020905923344947737,10～15 cm,287,15
1422,2019-04-19,,メバル,9,0.0313588850174216,16～23 cm,287,15
1423,2019-04-19,,マダイ,1,0.003484320557491289,24  cm,287,15
1424,2019-04-18,,アジ,194,0.671280276816609,15～28 cm,289,16
1425,2019-04-18,,アナゴ,4,0.01384083044982699,25～35 cm,289,16
1426,2019-04-18,,イイダコ,3,0.010380622837370242,None,289,16
1427,2019-04-18,,イシモチ,23,0.07958477508650519,26～29 cm,289,16
1428,2019-04-18,,イワシ,126,0.4359861591695502,10～15 cm,289,16
1429,2019-04-18,,ウミタナゴ,11,0.03806228373702422,10～15 cm,289,16
1430,2019-04-18,,カサゴ,12,0.04152249134948097,15～23 cm,289,16
1431,2019-04-18,,カレイ,1,0.0034602076124567475,18  cm,289,16
1432,2019-04-18,,カワハギ,1,0.0034602076124567475,17  cm,289,16
1433,2019-04-18,,クロダイ,1,0.0034602076124567475,52  cm,289,16
1434,2019-04-18,,コノシロ,28,0.09688581314878893,25～30 cm,289,16
1435,2019-04-18,,サバ,1,0.0034602076124567475,30  cm,289,16
1436,2019-04-18,,シリヤケイカ,2,0.006920415224913495,None,289,16
1437,2019-04-18,,シロギス,63,0.2179930795847751,12～22 cm,289,16
1438,2019-04-18,,スズキ,1,0.0034602076124567475,65  cm,289,16
1439,2019-04-18,,フッコ,4,0.01384083044982699,45～57 cm,289,16
1440,2019-04-18,,セイゴ,65,0.22491349480968859,25～30 cm,289,16
1441,2019-04-18,,タコ,3,0.010380622837370242,None,289,16
1442,2019-04-18,,ハゼ,6,0.020761245674740483,15～16 cm,289,16
1443,2019-04-18,,フグ,10,0.03460207612456748,25～35 cm,289,16
1444,2019-04-18,,メゴチ,2,0.006920415224913495,8～11 cm,289,16
1445,2019-04-18,,メバル,6,0.020761245674740483,16～21 cm,289,16
1446,2019-04-17,,アジ,294,1.024390243902439,16～31 cm,287,15
1447,2019-04-17,,アナゴ,6,0.020905923344947737,25～40 cm,287,15
1448,2019-04-17,,イイダコ,9,0.0313588850174216,None,287,15
1449,2019-04-17,,イシモチ,22,0.07665505226480836,22～28 cm,287,15
1450,2019-04-17,,イワシ,32,0.11149825783972125,10～15 cm,287,15
1451,2019-04-17,,ウミタナゴ,59,0.20557491289198607,10～25 cm,287,15
1452,2019-04-17,,カサゴ,27,0.09407665505226481,15～25 cm,287,15
1453,2019-04-17,,カレイ,5,0.017421602787456445,20～33 cm,287,15
1454,2019-04-17,,クロダイ,5,0.017421602787456445,40～51 cm,287,15
1455,2019-04-17,,コノシロ,44,0.15331010452961671,20～30 cm,287,15
1456,2019-04-17,,サバ,1,0.003484320557491289,40  cm,287,15
1457,2019-04-17,,シリヤケイカ,7,0.024390243902439025,None,287,15
1458,2019-04-17,,シロギス,59,0.20557491289198607,12～20 cm,287,15
1459,2019-04-17,,セイゴ,44,0.15331010452961671,25～32 cm,287,15
1460,2019-04-17,,タコ,2,0.006968641114982578,None,287,15
1461,2019-04-17,,フグ,17,0.059233449477351915,20～38 cm,287,15
1462,2019-04-17,,メゴチ,3,0.010452961672473868,8  cm,287,15
1463,2019-04-17,,メバル,13,0.04529616724738676,15～18 cm,287,15
1464,2019-04-17,,マダイ,1,0.003484320557491289,20  cm,287,15
1465,2019-04-17,,ハゼ,1,0.003484320557491289,8  cm,287,15
1466,2019-04-16,,アジ,23,0.06133333333333333,18～25 cm,375,15
1467,2019-04-16,,アナゴ,3,0.008,25～40 cm,375,15
1468,2019-04-16,,イイダコ,4,0.010666666666666666,None,375,15
1469,2019-04-16,,イシモチ,18,0.048,23～28 cm,375,15
1470,2019-04-16,,イワシ,2,0.005333333333333333,10  cm,375,15
1471,2019-04-16,,ウミタナゴ,6,0.016,20～28 cm,375,15
1472,2019-04-16,,カサゴ,20,0.05333333333333334,15～24 cm,375,15
1473,2019-04-16,,カレイ,3,0.008,20～40 cm,375,15
1474,2019-04-16,,コノシロ,35,0.09333333333333334,25～30 cm,375,15
1475,2019-04-16,,サバ,1,0.0026666666666666666,30  cm,375,15
1476,2019-04-16,,シリヤケイカ,6,0.016,None,375,15
1477,2019-04-16,,シロギス,58,0.15466666666666667,13～23 cm,375,15
1478,2019-04-16,,フッコ,4,0.010666666666666666,43～50 cm,375,15
1479,2019-04-16,,セイゴ,75,0.2,20～30 cm,375,15
1480,2019-04-16,,タコ,1,0.0026666666666666666,None,375,15
1481,2019-04-16,,ハゼ,10,0.02666666666666667,10～11 cm,375,15
1482,2019-04-16,,フグ,25,0.06666666666666667,20～33 cm,375,15
1483,2019-04-16,,メゴチ,2,0.005333333333333333,10～12 cm,375,15
1484,2019-04-16,,メバル,2,0.005333333333333333,16～20 cm,375,15
1485,2019-04-14,,アジ,60,0.0970873786407767,16～26 cm,618,14
1486,2019-04-14,,アナゴ,1,0.0016181229773462784,40  cm,618,14
1487,2019-04-14,,イイダコ,4,0.006472491909385114,None,618,14
1488,2019-04-14,,イシモチ,3,0.0048543689320388345,20～24 cm,618,14
1489,2019-04-14,,イワシ,12,0.019417475728155338,10～11 cm,618,14
1490,2019-04-14,,ウミタナゴ,8,0.012944983818770227,18～20 cm,618,14
1491,2019-04-14,,カサゴ,21,0.03398058252427184,15～18 cm,618,14
1492,2019-04-14,,カレイ,4,0.006472491909385114,18～31 cm,618,14
1493,2019-04-14,,カワハギ,1,0.0016181229773462784,18  cm,618,14
1494,2019-04-14,,クロダイ,3,0.0048543689320388345,33～45 cm,618,14
1495,2019-04-14,,コノシロ,31,0.05016181229773463,27～30 cm,618,14
1496,2019-04-14,,シロギス,38,0.061488673139158574,18～23 cm,618,14
1497,2019-04-14,,シリヤケイカ,1,0.0016181229773462784,None,618,14
1498,2019-04-14,,シャコ,1,0.0016181229773462784,15  cm,618,14
1499,2019-04-14,,セイゴ,34,0.05501618122977346,22～27 cm,618,14
1500,2019-04-14,,ハゼ,12,0.019417475728155338,8～10 cm,618,14
1501,2019-04-14,,フグ,12,0.019417475728155338,25～35 cm,618,14
1502,2019-04-14,,マゴチ,1,0.0016181229773462784,37  cm,618,14
1503,2019-04-14,,メバル,8,0.012944983818770227,15～18 cm,618,14
1504,2019-04-13,,アジ,222,0.25995316159250587,18～26 cm,854,14
1505,2019-04-13,,アナゴ,14,0.01639344262295082,20～40 cm,854,14
1506,2019-04-13,,イイダコ,6,0.00702576112412178,None,854,14
1507,2019-04-13,,イシモチ,25,0.02927400468384075,23～28 cm,854,14
1508,2019-04-13,,イワシ,127,0.148711943793911,10～13 cm,854,14
1509,2019-04-13,,ウミタナゴ,26,0.03044496487119438,18～24 cm,854,14
1510,2019-04-13,,カサゴ,73,0.08548009367681499,15～24 cm,854,14
1511,2019-04-13,,カレイ,12,0.01405152224824356,30～41 cm,854,14
1512,2019-04-13,,カワハギ,3,0.00351288056206089,15～18 cm,854,14
1513,2019-04-13,,ギンポ,1,0.00117096018735363,15  cm,854,14
1514,2019-04-13,,クロダイ,8,0.00936768149882904,28～49 cm,854,14
1515,2019-04-13,,コノシロ,82,0.09601873536299765,20～30 cm,854,14
1516,2019-04-13,,シロギス,87,0.10187353629976581,10～18 cm,854,14
1517,2019-04-13,,スズキ,1,0.00117096018735363,83  cm,854,14
1518,2019-04-13,,フッコ,2,0.00234192037470726,42～45 cm,854,14
1519,2019-04-13,,セイゴ,86,0.10070257611241218,20～39 cm,854,14
1520,2019-04-13,,タコ,6,0.00702576112412178,None,854,14
1521,2019-04-13,,ハゼ,6,0.00702576112412178,10～14 cm,854,14
1522,2019-04-13,,フグ,15,0.01756440281030445,15～33 cm,854,14
1523,2019-04-13,,ボラ,1,0.00117096018735363,30  cm,854,14
1524,2019-04-13,,メゴチ,5,0.00585480093676815,8  cm,854,14
1525,2019-04-13,,メバル,69,0.08079625292740047,15～30 cm,854,14
1526,2019-04-12,,アイナメ,1,0.004132231404958678,33  cm,242,14
1527,2019-04-12,,アジ,78,0.32231404958677684,15～25 cm,242,14
1528,2019-04-12,,アナゴ,4,0.01652892561983471,30～40 cm,242,14
1529,2019-04-12,,イイダコ,1,0.004132231404958678,None,242,14
1530,2019-04-12,,イシモチ,2,0.008264462809917356,20～28 cm,242,14
1531,2019-04-12,,イワシ,18,0.0743801652892562,8～10 cm,242,14
1532,2019-04-12,,ウミタナゴ,4,0.01652892561983471,23～25 cm,242,14
1533,2019-04-12,,カサゴ,60,0.24793388429752067,15～27 cm,242,14
1534,2019-04-12,,カレイ,1,0.004132231404958678,26  cm,242,14
1535,2019-04-12,,クロダイ,8,0.03305785123966942,30～51 cm,242,14
1536,2019-04-12,,コノシロ,33,0.13636363636363635,27～30 cm,242,14
1537,2019-04-12,,サバ,1,0.004132231404958678,27  cm,242,14
1538,2019-04-12,,シロギス,26,0.10743801652892562,12～18 cm,242,14
1539,2019-04-12,,シャコ,1,0.004132231404958678,14  cm,242,14
1540,2019-04-12,,フッコ,7,0.028925619834710745,41～50 cm,242,14
1541,2019-04-12,,セイゴ,116,0.4793388429752066,20～39 cm,242,14
1542,2019-04-12,,タコ,4,0.01652892561983471,None,242,14
1543,2019-04-12,,ハゼ,2,0.008264462809917356,8～10 cm,242,14
1544,2019-04-12,,フグ,7,0.028925619834710745,20～30 cm,242,14
1545,2019-04-12,,メバル,23,0.09504132231404959,18～21 cm,242,14
1546,2019-04-11,,アジ,9,0.041474654377880185,20～30 cm,217,14
1547,2019-04-11,,イイダコ,1,0.004608294930875576,None,217,14
1548,2019-04-11,,イワシ,1,0.004608294930875576,10  cm,217,14
1549,2019-04-11,,ウミタナゴ,6,0.027649769585253458,15～23 cm,217,14
1550,2019-04-11,,カサゴ,26,0.11981566820276497,15～26 cm,217,14
1551,2019-04-11,,カレイ,3,0.013824884792626729,20～35 cm,217,14
1552,2019-04-11,,クロダイ,1,0.004608294930875576,48  cm,217,14
1553,2019-04-11,,コノシロ,23,0.10599078341013825,25～28 cm,217,14
1554,2019-04-11,,シロギス,40,0.18433179723502305,10～20 cm,217,14
1555,2019-04-11,,セイゴ,89,0.41013824884792627,22～35 cm,217,14
1556,2019-04-11,,タコ,2,0.009216589861751152,None,217,14
1557,2019-04-11,,ハゼ,1,0.004608294930875576,7  cm,217,14
1558,2019-04-11,,フグ,5,0.02304147465437788,20～32 cm,217,14
1559,2019-04-11,,メバル,26,0.11981566820276497,15～25 cm,217,14
1560,2019-04-10,,アジ,45,1.0975609756097562,15～23 cm,41,15
1561,2019-04-10,,カサゴ,2,0.04878048780487805,18～25 cm,41,15
1562,2019-04-10,,クロダイ,1,0.024390243902439025,41  cm,41,15
1563,2019-04-10,,コノシロ,4,0.0975609756097561,25～30 cm,41,15
1564,2019-04-10,,シロギス,10,0.24390243902439024,13～20 cm,41,15
1565,2019-04-10,,フッコ,1,0.024390243902439025,45  cm,41,15
1566,2019-04-10,,セイゴ,25,0.6097560975609756,20～30 cm,41,15
1567,2019-04-10,,フグ,1,0.024390243902439025,25  cm,41,15
1568,2019-04-09,,アジ,404,1.1710144927536232,15～25 cm,345,15
1569,2019-04-09,,アナゴ,5,0.014492753623188406,30～35 cm,345,15
1570,2019-04-09,,イイダコ,1,0.002898550724637681,None,345,15
1571,2019-04-09,,イカ,1,0.002898550724637681,None,345,15
1572,2019-04-09,,イシモチ,1,0.002898550724637681,26  cm,345,15
1573,2019-04-09,,イワシ,6,0.017391304347826087,8～11 cm,345,15
1574,2019-04-09,,ウミタナゴ,9,0.02608695652173913,16～25 cm,345,15
1575,2019-04-09,,カサゴ,25,0.07246376811594203,16～23 cm,345,15
1576,2019-04-09,,カレイ,5,0.014492753623188406,17～33 cm,345,15
1577,2019-04-09,,カワハギ,1,0.002898550724637681,20  cm,345,15
1578,2019-04-09,,キビレ,2,0.005797101449275362,37～39 cm,345,15
1579,2019-04-09,,クロダイ,2,0.005797101449275362,44～47 cm,345,15
1580,2019-04-09,,コノシロ,12,0.034782608695652174,20～30 cm,345,15
1581,2019-04-09,,サバ,1,0.002898550724637681,30  cm,345,15
1582,2019-04-09,,シロギス,21,0.06086956521739131,13～21 cm,345,15
1583,2019-04-09,,スズキ,2,0.005797101449275362,63～74 cm,345,15
1584,2019-04-09,,フッコ,4,0.011594202898550725,40～53 cm,345,15
1585,2019-04-09,,セイゴ,137,0.39710144927536234,22～37 cm,345,15
1586,2019-04-09,,タコ,1,0.002898550724637681,None,345,15
1587,2019-04-09,,フグ,13,0.03768115942028986,20～35 cm,345,15
1588,2019-04-09,,メバル,72,0.20869565217391303,15～29 cm,345,15
1589,2019-04-08,,アジ,316,1.5265700483091786,15～27 cm,207,15
1590,2019-04-08,,アナゴ,2,0.00966183574879227,25～60 cm,207,15
1591,2019-04-08,,イワシ,4,0.01932367149758454,8～10 cm,207,15
1592,2019-04-08,,カサゴ,34,0.1642512077294686,18～24 cm,207,15
1593,2019-04-08,,クロダイ,6,0.028985507246376812,32～49 cm,207,15
1594,2019-04-08,,コノシロ,4,0.01932367149758454,25  cm,207,15
1595,2019-04-08,,シロギス,11,0.05314009661835749,12～24 cm,207,15
1596,2019-04-08,,フッコ,1,0.004830917874396135,58  cm,207,15
1597,2019-04-08,,セイゴ,95,0.45893719806763283,20～30 cm,207,15
1598,2019-04-08,,フグ,4,0.01932367149758454,25～30 cm,207,15
1599,2019-04-08,,メバル,54,0.2608695652173913,18～26 cm,207,15
1600,2019-04-07,,アジ,324,0.3707093821510298,15～23 cm,874,15
1601,2019-04-07,,アナゴ,4,0.004576659038901602,20～30 cm,874,15
1602,2019-04-07,,イイダコ,8,0.009153318077803204,None,874,15
1603,2019-04-07,,イシモチ,10,0.011441647597254004,23～28 cm,874,15
1604,2019-04-07,,ウミタナゴ,6,0.006864988558352402,20～23 cm,874,15
1605,2019-04-07,,カサゴ,63,0.07208237986270023,15～26 cm,874,15
1606,2019-04-07,,カレイ,6,0.006864988558352402,15～33 cm,874,15
1607,2019-04-07,,カワハギ,3,0.003432494279176201,15～20 cm,874,15
1608,2019-04-07,,クロダイ,2,0.002288329519450801,45～48 cm,874,15
1609,2019-04-07,,コノシロ,4,0.004576659038901602,25～30 cm,874,15
1610,2019-04-07,,シロギス,67,0.07665903890160183,13～21 cm,874,15
1611,2019-04-07,,シャコ,1,0.0011441647597254005,15  cm,874,15
1612,2019-04-07,,フッコ,3,0.003432494279176201,45～57 cm,874,15
1613,2019-04-07,,セイゴ,103,0.11784897025171624,20～33 cm,874,15
1614,2019-04-07,,ハゼ,4,0.004576659038901602,8～13 cm,874,15
1615,2019-04-07,,ヒイカ,1,0.0011441647597254005,None,874,15
1616,2019-04-07,,フグ,15,0.017162471395881007,20～25 cm,874,15
1617,2019-04-07,,ベラ,1,0.0011441647597254005,22  cm,874,15
1618,2019-04-07,,メゴチ,2,0.002288329519450801,5～7 cm,874,15
1619,2019-04-07,,メバル,61,0.06979405034324943,15～25 cm,874,15
1620,2019-04-06,,アイナメ,4,0.0049504950495049506,25～40 cm,808,14
1621,2019-04-06,,アジ,300,0.3712871287128713,15～25 cm,808,14
1622,2019-04-06,,アナゴ,8,0.009900990099009901,25～55 cm,808,14
1623,2019-04-06,,イイダコ,4,0.0049504950495049506,None,808,14
1624,2019-04-06,,イシモチ,5,0.006188118811881188,23～25 cm,808,14
1625,2019-04-06,,イワシ,4,0.0049504950495049506,10  cm,808,14
1626,2019-04-06,,ウミタナゴ,10,0.012376237623762377,15～22 cm,808,14
1627,2019-04-06,,カサゴ,45,0.055693069306930694,15～25 cm,808,14
1628,2019-04-06,,カレイ,10,0.012376237623762377,20～48 cm,808,14
1629,2019-04-06,,カワハギ,2,0.0024752475247524753,16～23 cm,808,14
1630,2019-04-06,,クロダイ,7,0.008663366336633664,39～51 cm,808,14
1631,2019-04-06,,コノシロ,8,0.009900990099009901,20～30 cm,808,14
1632,2019-04-06,,シロギス,62,0.07673267326732673,14～21 cm,808,14
1633,2019-04-06,,フッコ,2,0.0024752475247524753,40～45 cm,808,14
1634,2019-04-06,,セイゴ,86,0.10643564356435643,18～30 cm,808,14
1635,2019-04-06,,ハゼ,4,0.0049504950495049506,6～10 cm,808,14
1636,2019-04-06,,フグ,14,0.017326732673267328,18～20 cm,808,14
1637,2019-04-06,,メバル,18,0.022277227722772276,15～25 cm,808,14
